Task ID,Supplier ID,Cost
T69,S2,0.46395862378636304
T69,S3,0.4749299055820557
T69,S4,0.4449857615643372
T69,S5,0.42439483642084175
T69,S6,0.45570130500699657
T69,S7,0.4481554140801941
T69,S8,0.4365565583594744
T69,S9,0.4159606242951428
T69,S10,0.4345909647706325
T69,S11,0.4106749327535253
T69,S12,0.461236655743161
T69,S13,0.4246755612702474
T69,S14,0.3996860572508134
T69,S15,0.4426392963785858
T69,S16,0.42866112446598126
T69,S17,0.43716667124235387
T69,S18,0.41031786463524794
T69,S19,0.4339615953995951
T69,S20,0.4403930238771252
T69,S21,0.4732944565785483
T69,S22,0.43953835872823344
T69,S23,0.41121586997254095
T69,S24,0.40733575285808554
T69,S25,0.4337359999476354
T69,S26,0.427822765055216
T69,S27,0.4393328671287309
T69,S28,0.44661712690994726
T69,S29,0.46036216272763386
T69,S30,0.4351302354570776
T69,S31,0.44507228972069734
T69,S32,0.4616743746715217
T69,S33,0.4472555322504358
T69,S34,0.42800534157960857
T69,S35,0.4025807828782007
T69,S36,0.418310022888499
T69,S37,0.41094189838960277
T69,S38,0.4667850979813031
T69,S39,0.4479202908590111
T69,S40,0.4223304611760996
T69,S41,0.4155008680100599
T69,S42,0.45017771067419754
T69,S43,0.4401686351630871
T69,S44,0.4413427154742889
T69,S45,0.45009307224638423
T69,S46,0.4261397740427909
T69,S47,0.451602807387408
T69,S48,0.402267592896543
T69,S49,0.4346818876537232
T69,S50,0.4283642538007846
T69,S51,0.4501433464834089
T69,S52,0.41635971899706514
T69,S53,0.447363909806081
T69,S54,0.41573287976132267
T69,S55,0.44671182832931144
T69,S56,0.4086514016997418
T69,S57,0.402404759387944
T69,S58,0.4322459080499754
T69,S59,0.4495946419272915
T69,S60,0.4275052292267273
T69,S61,0.44765058488457893
T69,S62,0.455810224721612
T69,S63,0.45039495774793775
T69,S64,0.4365265635048157
T70,S1,0.4532034772488188
T70,S2,0.4797323348374408
T70,S3,0.45457311047486065
T70,S4,0.4112147697463456
T70,S5,0.42499841933253624
T70,S6,0.37494799418716707
T70,S7,0.4118369908393276
T70,S8,0.4510799064326513
T70,S9,0.44973216201148003
T70,S10,0.41248879837502483
T70,S11,0.40887284262122314
T70,S12,0.45425987051747463
T70,S13,0.4153772021988167
T70,S14,0.42244413987906215
T70,S15,0.4126533320985696
T70,S16,0.4420800641966556
T70,S17,0.4041128135772831
T70,S18,0.42147576761428057
T70,S19,0.3847511510092446
T70,S20,0.4051951559320338
T70,S21,0.4042523822991717
T70,S22,0.4118087359756354
T70,S23,0.43940641375609896
T70,S24,0.40794894207349885
T70,S25,0.46384126466660086
T70,S26,0.4292127112483013
T70,S27,0.38842701584491485
T70,S28,0.39820168706038583
T70,S29,0.42230336441692296
T70,S30,0.42156448973802374
T70,S31,0.40964810533631935
T70,S32,0.42998463005430054
T70,S33,0.41274167700587927
T70,S34,0.3830763449384398
T70,S35,0.43272906366394553
T70,S36,0.42517405922615603
T70,S37,0.4063604711332398
T70,S38,0.4223573921984971
T70,S39,0.39656605997039074
T70,S40,0.44700908099615033
T70,S41,0.4051058450603173
T70,S42,0.40888010334420527
T70,S43,0.37765593121627256
T70,S44,0.4224883492248467
T70,S45,0.4435879493303507
T70,S46,0.4089815544476694
T70,S47,0.4108625086253095
T70,S48,0.40212340897626175
T70,S49,0.4151137357752519
T70,S50,0.4003628023882553
T70,S51,0.4193342916452635
T70,S52,0.37616916958472435
T70,S53,0.40150253925941776
T70,S54,0.41420967084221666
T70,S55,0.3854746245347874
T70,S56,0.36566681092162573
T70,S57,0.39136357843625347
T70,S58,0.4346057958968631
T70,S59,0.40034922876659246
T70,S60,0.4213451830435488
T70,S61,0.42689567689701885
T70,S62,0.40469409908486886
T70,S63,0.40958994975357543
T70,S64,0.3894422634615611
T72,S1,0.44025621135482346
T72,S2,0.5415625317922614
T72,S3,0.4534743709510981
T72,S4,0.4097136524506066
T72,S5,0.4397109256751873
T72,S6,0.4434775515214794
T72,S7,0.43858480108098014
T72,S8,0.4177913301305817
T72,S9,0.4407080098551944
T72,S10,0.42336894145157045
T72,S11,0.4027300073575366
T72,S12,0.456524195179631
T72,S13,0.43748031721893377
T72,S14,0.40713239919699784
T72,S15,0.4019962988171414
T72,S16,0.45834236179855004
T72,S17,0.47862749966123463
T72,S18,0.43152033674909285
T72,S19,0.4487598547009503
T72,S20,0.47509573787584397
T72,S21,0.423893475106931
T72,S22,0.4334006464546396
T72,S23,0.4223474029895714
T72,S24,0.4438955801493275
T72,S25,0.4553604288268426
T72,S26,0.41435333138304287
T72,S27,0.4369644221983616
T72,S28,0.402542298892679
T72,S29,0.4192155203476069
T72,S30,0.40954678764321295
T72,S31,0.4333117296899559
T72,S32,0.4367827971540683
T72,S33,0.42143202214818404
T72,S34,0.4452145484153588
T72,S35,0.42133835988690393
T72,S36,0.46495080496466146
T72,S37,0.44465181365155004
T72,S38,0.448777111516459
T72,S39,0.4433738593860078
T72,S40,0.4110730366291891
T72,S41,0.41735890695827127
T72,S42,0.440597710079101
T72,S43,0.46342294643842336
T72,S44,0.4332720017401763
T72,S45,0.44757779125944064
T72,S46,0.41576831568519307
T72,S47,0.42838601145789096
T72,S48,0.4351306253131737
T72,S49,0.44735027741959665
T72,S50,0.45587933614561926
T72,S51,0.408397787183313
T72,S52,0.4207882798672461
T72,S53,0.4169463931328006
T72,S54,0.41889307405318316
T72,S55,0.4229086492297741
T72,S56,0.39011102777202966
T72,S57,0.4365498699022313
T72,S58,0.45837110701162886
T72,S59,0.4283697652295867
T72,S60,0.45504308148650763
T72,S61,0.46402600585533693
T72,S62,0.42217066068156883
T72,S63,0.4603094643102809
T72,S64,0.4151795040203149
T73,S1,0.47248460179473795
T73,S2,0.5044356407675721
T73,S3,0.48595919820631883
T73,S4,0.4814278503898607
T73,S5,0.4862008520226616
T73,S6,0.4464679829790351
T73,S7,0.45568870928527666
T73,S8,0.4678893278477877
T73,S9,0.4765555293217255
T73,S10,0.5036833332997859
T73,S11,0.44252506621484133
T73,S12,0.47834285562592793
T73,S13,0.4436546694522192
T73,S14,0.44338184458843377
T73,S15,0.486928070064865
T73,S16,0.47911526478922
T73,S17,0.4810996157581148
T73,S18,0.4608705110831286
T73,S19,0.4767360313315937
T73,S20,0.4928916717960119
T73,S21,0.4802463004051599
T73,S22,0.4657664604034415
T73,S23,0.45581411100889935
T73,S24,0.4767184678187558
T73,S25,0.49298515987395275
T73,S26,0.4570101207741559
T73,S27,0.4591238357974989
T73,S28,0.41594911891683806
T73,S29,0.46349370641500887
T73,S30,0.4299337324723499
T73,S31,0.4903875717655004
T73,S32,0.44652368048431124
T73,S33,0.4617136489293232
T73,S34,0.4848158656800754
T73,S35,0.4677753105643835
T73,S36,0.4927817955401277
T73,S37,0.4521800549253411
T73,S38,0.4772479272183055
T73,S39,0.47148477475743833
T73,S40,0.5140178678311209
T73,S41,0.44703189181832304
T73,S42,0.4559421999456996
T73,S43,0.4537734431004771
T73,S44,0.44759847689360766
T73,S45,0.4650966962256389
T73,S46,0.45555164262404857
T73,S47,0.470118289171227
T73,S48,0.4315068171460815
T73,S49,0.49098973543527175
T73,S50,0.4588926172194423
T73,S51,0.48727583684335696
T73,S52,0.4402579379346085
T73,S53,0.4577802843386189
T73,S54,0.48180729034938763
T73,S55,0.4662612633803005
T73,S56,0.4504754194090107
T73,S57,0.46635179432613516
T73,S58,0.47594553026337794
T73,S59,0.4530614463046351
T73,S60,0.47522658321904687
T73,S61,0.49424294451425366
T73,S62,0.4771617047058378
T73,S63,0.4587401223344383
T73,S64,0.44393797385656864
T74,S1,0.45403412221787165
T74,S2,0.5128929202338053
T74,S3,0.4936533678732368
T74,S4,0.4439745820761848
T74,S5,0.44297205558048364
T74,S6,0.46092366620179914
T74,S7,0.46603679889798433
T74,S8,0.4409434997003817
T74,S9,0.4193872782818139
T74,S10,0.4397936940324324
T74,S11,0.47249823766648746
T74,S12,0.4783646971077903
T74,S13,0.46028149511713434
T74,S14,0.4350980682850012
T74,S15,0.45927671301725065
T74,S16,0.44101825509004977
T74,S17,0.46020088271083825
T74,S18,0.46313334532369416
T74,S19,0.46657282755477547
T74,S20,0.4633419220374463
T74,S21,0.45049340215027134
T74,S22,0.4495469288413132
T74,S23,0.47653068416747024
T74,S24,0.4658440837725112
T74,S25,0.4429276478907238
T74,S26,0.44082763072603004
T74,S27,0.4465900145337452
T74,S28,0.42304638035688685
T74,S29,0.4616906632577673
T74,S30,0.45967588130037595
T74,S31,0.462797237106747
T74,S32,0.45849598972142747
T74,S33,0.446415567206189
T74,S34,0.4572287538843418
T74,S35,0.4394345638197805
T74,S36,0.4912334715909935
T74,S37,0.42809950577117206
T74,S38,0.43428284236462367
T74,S39,0.4494638098963314
T74,S40,0.47492838190645603
T74,S41,0.4469764476348343
T74,S42,0.43530569527972673
T74,S43,0.4572463304279654
T74,S44,0.4839154899967839
T74,S45,0.437367145513449
T74,S46,0.45309317419963546
T74,S47,0.44489581619167473
T74,S48,0.4457807662204173
T74,S49,0.4643572536885433
T74,S50,0.457500571595034
T74,S51,0.46719235964483585
T74,S52,0.4705363430326788
T74,S53,0.47034746146642853
T74,S54,0.4410468887776765
T74,S55,0.45551534513922454
T74,S56,0.45345673509241646
T74,S57,0.4681413552326361
T74,S58,0.47466691755587886
T74,S59,0.4617258229247654
T74,S60,0.4669265046666736
T74,S61,0.460296131004987
T74,S62,0.4413078985964842
T74,S63,0.47435266280070215
T74,S64,0.4519126685166337
T75,S1,0.42654653920716223
T75,S2,0.5005859919534885
T75,S3,0.43764311916749676
T75,S4,0.4204049057898557
T75,S5,0.39950338854125855
T75,S6,0.4310316822918839
T75,S7,0.40940203244716167
T75,S8,0.4126313850585883
T75,S9,0.4376385801023343
T75,S10,0.4187474458134932
T75,S11,0.4186845910983842
T75,S12,0.4235480822504806
T75,S13,0.41609105525188467
T75,S14,0.40812462316503917
T75,S15,0.39137041868491357
T75,S16,0.4182020515611914
T75,S17,0.4278754130290506
T75,S18,0.41249164747506684
T75,S19,0.39947578548331936
T75,S20,0.43473742453649955
T75,S21,0.4214977444663748
T75,S22,0.3996210163557381
T75,S23,0.43528334731266205
T75,S24,0.4141622686552836
T75,S25,0.41660460044452596
T75,S26,0.41830381375559555
T75,S27,0.4265792064020606
T75,S28,0.41617264363589035
T75,S29,0.4453256035666947
T75,S30,0.4021419239100232
T75,S31,0.42068179785128534
T75,S32,0.4036103417683777
T75,S33,0.41435680020860965
T75,S34,0.403268727925019
T75,S35,0.4277749070657163
T75,S36,0.4057514660627678
T75,S37,0.4050374844920219
T75,S38,0.41965826291938313
T75,S39,0.4063755834154746
T75,S40,0.3990711139516545
T75,S41,0.4277360162448163
T75,S42,0.4154356175602789
T75,S43,0.4295646142296451
T75,S44,0.4419759268707286
T75,S45,0.4217780931012858
T75,S46,0.38379741504764425
T75,S47,0.4135969925586427
T75,S48,0.43802516980520584
T75,S49,0.4050752876219847
T75,S50,0.4005631555069632
T75,S51,0.41654861977949564
T75,S52,0.4136306234883119
T75,S53,0.41479490265812313
T75,S54,0.405693322092922
T75,S55,0.3929921172669253
T75,S56,0.39427003741816535
T75,S57,0.42259400073657954
T75,S58,0.4304394307754311
T75,S59,0.39361959420698334
T75,S60,0.4188369258554766
T75,S61,0.4181726685063302
T75,S62,0.4283286713295671
T75,S63,0.41677586008757184
T75,S64,0.4027561973133856
T76,S1,0.40749560391351586
T76,S2,0.48150866034785145
T76,S3,0.41234760608646015
T76,S4,0.4034669065421529
T76,S5,0.3862949329891404
T76,S6,0.3909536796303835
T76,S7,0.39836743099521776
T76,S8,0.36601692915392936
T76,S9,0.39697279599090274
T76,S10,0.40912895964886403
T76,S11,0.40676360340543316
T76,S12,0.4009351012610466
T76,S13,0.36775797530975785
T76,S14,0.40221716265316887
T76,S15,0.3947963980039638
T76,S16,0.40872245463082746
T76,S17,0.37985373839775627
T76,S18,0.3791903660546872
T76,S19,0.42551463190544736
T76,S20,0.4312701621080911
T76,S21,0.4351109665000811
T76,S22,0.3813692124319305
T76,S23,0.4102547336689778
T76,S24,0.40060528784048166
T76,S25,0.41802608922225915
T76,S26,0.42254507501745364
T76,S27,0.3915536008499889
T76,S28,0.4107186591555133
T76,S29,0.37543905502385044
T76,S30,0.3745371424609118
T76,S31,0.3957093880066965
T76,S32,0.40500115532863623
T76,S33,0.3743856729744032
T76,S34,0.3907242566094685
T76,S35,0.3936264764535845
T76,S36,0.3912221476734293
T76,S37,0.3983209517483385
T76,S38,0.402681405249699
T76,S39,0.4025571768073327
T76,S40,0.3736964557045682
T76,S41,0.4053570064112423
T76,S42,0.38234845428077535
T76,S43,0.3809114460150986
T76,S44,0.4384944640270221
T76,S45,0.38346222689290055
T76,S46,0.41093568061611363
T76,S47,0.3835475334062671
T76,S48,0.4192163516583829
T76,S49,0.39782018708986255
T76,S50,0.41437800064238217
T76,S51,0.36933730354824845
T76,S52,0.3937659397416985
T76,S53,0.39255023199628347
T76,S54,0.3956685082521856
T76,S55,0.3785724221065856
T76,S56,0.386381101090581
T76,S57,0.39899150007366324
T76,S58,0.4034014713114994
T76,S59,0.3886075502344739
T76,S60,0.40197421474050105
T76,S61,0.38699124547652425
T76,S62,0.3994396086635424
T76,S63,0.39645903566280316
T76,S64,0.39338304209328906
T77,S1,0.4117988814763661
T77,S2,0.47625593920968834
T77,S3,0.4473077294084681
T77,S4,0.3850267666712087
T77,S5,0.3995694583526624
T77,S6,0.41675299132034993
T77,S7,0.3805174563067223
T77,S8,0.403382573283972
T77,S9,0.3867487956122385
T77,S10,0.40827099854560794
T77,S11,0.3796347899810821
T77,S12,0.41481950516721566
T77,S13,0.39001437129951677
T77,S14,0.4068956487680261
T77,S15,0.3774005907981415
T77,S16,0.4239616608943333
T77,S17,0.4041068230060912
T77,S18,0.40611536495422734
T77,S19,0.38120730731158736
T77,S20,0.44122988917242323
T77,S21,0.4035245710995976
T77,S22,0.3787620739280937
T77,S23,0.39470044286862144
T77,S24,0.38742679433450633
T77,S25,0.4422112252337276
T77,S26,0.41359059602178305
T77,S27,0.4024783892015771
T77,S28,0.4023008704312633
T77,S29,0.3920359774861578
T77,S30,0.4042908872816998
T77,S31,0.36386190737482904
T77,S32,0.38239546745735054
T77,S33,0.37792040560771223
T77,S34,0.3661161819244439
T77,S35,0.4129899701735375
T77,S36,0.41516113260997806
T77,S37,0.37654849731053586
T77,S38,0.4201660338375036
T77,S39,0.39783032951127006
T77,S40,0.38559911069502895
T77,S41,0.3682988817291849
T77,S42,0.37598033134505626
T77,S43,0.40902958471247897
T77,S44,0.4181730353077689
T77,S45,0.4052760824581221
T77,S46,0.4051708492796623
T77,S47,0.39968897538453285
T77,S48,0.38493858023074046
T77,S49,0.3880634074642935
T77,S50,0.40803952151125544
T77,S51,0.38348500505768157
T77,S52,0.367705344707954
T77,S53,0.38977502860282814
T77,S54,0.36932464077418486
T77,S55,0.4168739185533266
T77,S56,0.40190683087438916
T77,S57,0.4014392221858637
T77,S58,0.371912954519884
T77,S59,0.4061429529821723
T77,S60,0.4091111188449046
T77,S61,0.37507678824772916
T77,S62,0.3976590136957784
T77,S63,0.406306998782488
T77,S64,0.39402204701803234
T78,S1,0.4563391597308326
T78,S2,0.4649993105084581
T78,S3,0.4710254174160461
T78,S4,0.4678744042016326
T78,S5,0.40925206884582543
T78,S6,0.4573419140894417
T78,S7,0.4396354938238898
T78,S8,0.4515771806325752
T78,S9,0.44827784820404937
T78,S10,0.43898203700572513
T78,S11,0.4445015530871321
T78,S12,0.4617628689562606
T78,S13,0.4187873683373572
T78,S14,0.4532980181815651
T78,S15,0.42788989078831063
T78,S16,0.4579518417678644
T78,S17,0.4434546228501524
T78,S18,0.4687635291795569
T78,S19,0.4598023940053396
T78,S20,0.46070495362285246
T78,S21,0.44455470190275514
T78,S22,0.44735864826246674
T78,S23,0.4404590429235931
T78,S24,0.4570994089697614
T78,S25,0.46800175974459
T78,S26,0.466509299809295
T78,S27,0.4092276874070171
T78,S28,0.4462754720662985
T78,S29,0.4513040081413753
T78,S30,0.4661436709948069
T78,S31,0.4387654322136083
T78,S32,0.423712796273223
T78,S33,0.41912649798819657
T78,S34,0.43428180082022827
T78,S35,0.4472884905729575
T78,S36,0.4440776061756118
T78,S37,0.4294863875008039
T78,S38,0.4112663782204914
T78,S39,0.4202901509693847
T78,S40,0.44163996812645867
T78,S41,0.4158929702901598
T78,S42,0.42545207600660184
T78,S43,0.45132339250143866
T78,S44,0.44949215724622626
T78,S45,0.43729139001327
T78,S46,0.46112764943033446
T78,S47,0.46128165919334985
T78,S48,0.4147997574901433
T78,S49,0.45179922884307233
T78,S50,0.4385649788409284
T78,S51,0.43139033991991316
T78,S52,0.43762097982013803
T78,S53,0.45162315402236103
T78,S54,0.4246748868536234
T78,S55,0.4290949805470119
T78,S56,0.4363832383234738
T78,S57,0.444851057288382
T78,S58,0.46407291183611
T78,S59,0.41152118720590214
T78,S60,0.4357815044839344
T78,S61,0.42958458134970606
T78,S62,0.45815371740995653
T78,S63,0.4202390261816964
T78,S64,0.4493473810654872
T79,S1,0.44301992995497985
T79,S2,0.4733598757219021
T79,S3,0.47006795598144513
T79,S4,0.4303748825039043
T79,S5,0.43834677680373735
T79,S6,0.43242101649007614
T79,S7,0.43419036125726496
T79,S8,0.43657153038369545
T79,S9,0.4538243288856175
T79,S10,0.4123686212807806
T79,S11,0.4451618871870596
T79,S12,0.39676388180194766
T79,S13,0.42754988601901345
T79,S14,0.4428815087250072
T79,S15,0.4337893006079872
T79,S16,0.4065772342574423
T79,S17,0.41872085463772635
T79,S18,0.4366972894419767
T79,S19,0.4342805448438225
T79,S20,0.4450787876571124
T79,S21,0.48409173487871415
T79,S22,0.43593729521684427
T79,S23,0.42831716017573107
T79,S24,0.44101997424584005
T79,S25,0.4368606977009492
T79,S26,0.4280598240493779
T79,S27,0.42486413582198446
T79,S28,0.4442008008811952
T79,S29,0.4205757687290294
T79,S30,0.4190835603221344
T79,S31,0.4348994364192589
T79,S32,0.44228365522633467
T79,S33,0.4019229943682559
T79,S34,0.41379824632735207
T79,S35,0.4492818599099301
T79,S36,0.4451587073420533
T79,S37,0.42503635336321194
T79,S38,0.43826070307106646
T79,S39,0.4454159134022696
T79,S40,0.44168450087477873
T79,S41,0.44250501577591167
T79,S42,0.4454976930428285
T79,S43,0.4341421997575482
T79,S44,0.4267119859161993
T79,S45,0.44420719090994915
T79,S46,0.42350074961437806
T79,S47,0.4458796772571605
T79,S48,0.4426318235429729
T79,S49,0.4182091185339333
T79,S50,0.44566116123027066
T79,S51,0.4309009612235387
T79,S52,0.41454016143632677
T79,S53,0.4438746963142963
T79,S54,0.4128693043015057
T79,S55,0.42643094484523986
T79,S56,0.4324489400210183
T79,S57,0.4338428755132959
T79,S58,0.4326866136099586
T79,S59,0.4108646712353607
T79,S60,0.41327190265896235
T79,S61,0.40464418900493015
T79,S62,0.4474732980306919
T79,S63,0.4383091038256659
T79,S64,0.44976603519982283
T80,S1,0.4730581583910459
T80,S2,0.5307508799201119
T80,S3,0.4917678291544536
T80,S4,0.4615504154239498
T80,S5,0.4325661569645399
T80,S6,0.4514761700659967
T80,S7,0.4469651958951558
T80,S8,0.4729427529509095
T80,S9,0.43019359312086736
T80,S10,0.4606354327267013
T80,S11,0.4487891910709695
T80,S12,0.4607401880708005
T80,S13,0.45553918255415005
T80,S14,0.46901655185727714
T80,S15,0.4273293276476986
T80,S16,0.4384284966244196
T80,S17,0.4533965192299666
T80,S18,0.4583856564743095
T80,S19,0.458516088575724
T80,S20,0.4811445573674563
T80,S21,0.4457167271385387
T80,S22,0.44460470982957867
T80,S23,0.41858570237364623
T80,S24,0.4645947371882665
T80,S25,0.46290329396921076
T80,S26,0.44075499062641826
T80,S27,0.45265442416035506
T80,S28,0.46164909475515725
T80,S29,0.44388168629734337
T80,S30,0.44143709430526723
T80,S31,0.44768041875095976
T80,S32,0.4656400558058762
T80,S33,0.4296760124332843
T80,S34,0.44108627531525735
T80,S35,0.46514356052333355
T80,S36,0.45897503661419636
T80,S37,0.46394981773898003
T80,S38,0.47118843508239694
T80,S39,0.44702254331585023
T80,S40,0.4399584223760337
T80,S41,0.4216461467209054
T80,S42,0.45106110509046005
T80,S43,0.47138174183663684
T80,S44,0.45257121669075073
T80,S45,0.4559958510087778
T80,S46,0.44895495644020955
T80,S47,0.45809357539400636
T80,S48,0.43473885485344466
T80,S49,0.4548822435515367
T80,S50,0.4660273667495924
T80,S51,0.41195132902343456
T80,S52,0.44088894055434064
T80,S53,0.45025068037185756
T80,S54,0.43648560334367276
T80,S55,0.44549589625855734
T80,S56,0.44553304073285127
T80,S57,0.4478591702624925
T80,S58,0.466924792290515
T80,S59,0.47616538569840233
T80,S60,0.4601828053267296
T80,S61,0.4692036243409794
T80,S62,0.45566974742906774
T80,S63,0.5055761248806141
T80,S64,0.4334513445290499
T81,S1,0.3997880021364071
T81,S2,0.49084104607279405
T81,S3,0.43327322367371646
T81,S4,0.45021097598135984
T81,S5,0.42281809596594605
T81,S6,0.4490503129214373
T81,S7,0.41969582088139334
T81,S8,0.4424961591387282
T81,S9,0.43480441528767644
T81,S10,0.4303089206520973
T81,S11,0.4241578077653725
T81,S12,0.438131602584518
T81,S13,0.4266236295537369
T81,S14,0.4160581478890838
T81,S15,0.42699715424312057
T81,S16,0.42517314857519606
T81,S17,0.4155740648891793
T81,S18,0.43536987821616974
T81,S19,0.45752411765423584
T81,S20,0.46758011654430653
T81,S21,0.466324508382189
T81,S22,0.4230240430122626
T81,S23,0.45698835391887893
T81,S24,0.4232220029667576
T81,S25,0.44494681136946124
T81,S26,0.4387286743071951
T81,S27,0.4426746877559279
T81,S28,0.4038124684142199
T81,S29,0.43210806463937207
T81,S30,0.42226663551950905
T81,S31,0.44173492027939976
T81,S32,0.42681992341552577
T81,S33,0.45338551674109595
T81,S34,0.45392764197834357
T81,S35,0.40953038205309295
T81,S36,0.45911211681246644
T81,S37,0.42713657418556716
T81,S38,0.44897927241926516
T81,S39,0.417988726344541
T81,S40,0.44482729316258335
T81,S41,0.4167231673171349
T81,S42,0.44810522752554804
T81,S43,0.45559222437179236
T81,S44,0.43124016109105223
T81,S45,0.44948949844017627
T81,S46,0.4452360346629549
T81,S47,0.45051370571805516
T81,S48,0.4388292067021509
T81,S49,0.4278086343330191
T81,S50,0.41630355855583245
T81,S51,0.4359365835349066
T81,S52,0.43858162242756615
T81,S53,0.43619636588317023
T81,S54,0.4459182198945624
T81,S55,0.43204474573085305
T81,S56,0.4460023763573323
T81,S57,0.45701740427967324
T81,S58,0.4700823816653893
T81,S59,0.4380666746532068
T81,S60,0.43458185766767277
T81,S61,0.43657938581826206
T81,S62,0.4552752252552208
T81,S63,0.43992178495925743
T81,S64,0.4221817151074031
T82,S1,0.45590265380871753
T82,S2,0.5540041839570935
T82,S3,0.4870057035860083
T82,S4,0.4390638139454731
T82,S5,0.4305415086134474
T82,S6,0.4336996861581749
T82,S7,0.4376815813664495
T82,S8,0.4060035333392203
T82,S9,0.4262634859521751
T82,S10,0.4357554842252723
T82,S11,0.40684615907147526
T82,S12,0.4460596045902135
T82,S13,0.41858961406296213
T82,S14,0.4259040934946886
T82,S15,0.42919877826385777
T82,S16,0.42770321543961387
T82,S17,0.4406651582800064
T82,S18,0.4339597233328647
T82,S19,0.4430092946987215
T82,S20,0.42896223387258264
T82,S21,0.41935049712664507
T82,S22,0.42653029291622424
T82,S23,0.4168859242442323
T82,S24,0.4297828246479633
T82,S25,0.44329642885146836
T82,S26,0.42508059094510575
T82,S27,0.39928968343994653
T82,S28,0.41994397689235996
T82,S29,0.42146110573330464
T82,S30,0.4184247309568587
T82,S31,0.42086039708390843
T82,S32,0.4282722075894287
T82,S33,0.40697550744606936
T82,S34,0.41919438134770115
T82,S35,0.42366397775084963
T82,S36,0.41515315849243084
T82,S37,0.42183920315971135
T82,S38,0.4282998805370442
T82,S39,0.43253156647287594
T82,S40,0.4331092317158669
T82,S41,0.41077154695191603
T82,S42,0.39706448156348506
T82,S43,0.4412591882774629
T82,S44,0.4241598397189189
T82,S45,0.4432927512576209
T82,S46,0.42794427418215736
T82,S47,0.43761461839222604
T82,S48,0.41711322813944013
T82,S49,0.43173417480621934
T82,S50,0.4277248838194667
T82,S51,0.4284790411743288
T82,S52,0.42054248928658394
T82,S53,0.4281658318327254
T82,S54,0.4123710591203371
T82,S55,0.41603023145929896
T82,S56,0.42083387258180427
T82,S57,0.4280771858777902
T82,S58,0.4142577036089161
T82,S59,0.4248577256150288
T82,S60,0.4515078807152365
T82,S61,0.4176052215093371
T82,S62,0.42693945407061684
T82,S63,0.4319553935137317
T82,S64,0.41207265832967843
T83,S1,0.4149094446629551
T83,S2,0.5287055472020644
T83,S3,0.48205420112712266
T83,S4,0.40672043300149424
T83,S5,0.4192294471743586
T83,S6,0.44356674591784406
T83,S7,0.44510717149993895
T83,S8,0.4150989248012339
T83,S9,0.40438339547150126
T83,S10,0.41401749726282955
T83,S11,0.41733698763845684
T83,S12,0.41601125464359795
T83,S13,0.41759317086165726
T83,S14,0.43368685566545184
T83,S15,0.43281365501218483
T83,S16,0.43929769206551994
T83,S17,0.40145969161451844
T83,S18,0.43708342705521674
T83,S19,0.4150390650229292
T83,S20,0.4399809121211903
T83,S21,0.4376988199275882
T83,S22,0.4187389053000992
T83,S23,0.3977065446513951
T83,S24,0.4268576127577642
T83,S25,0.43374696670317225
T83,S26,0.4314772323268775
T83,S27,0.40850167925408903
T83,S28,0.40950441512808944
T83,S29,0.4130656899217049
T83,S30,0.42647558146245157
T83,S31,0.41147808060634405
T83,S32,0.4170258689091736
T83,S33,0.40242798665176827
T83,S34,0.41296545386696104
T83,S35,0.425824512462848
T83,S36,0.441347954481292
T83,S37,0.41100190847990553
T83,S38,0.4111492080036756
T83,S39,0.40420596049858953
T83,S40,0.42565009999723413
T83,S41,0.4048768424437666
T83,S42,0.42973812615124984
T83,S43,0.4186979535663193
T83,S44,0.4342968115358593
T83,S45,0.42923407515695555
T83,S46,0.42159819937904386
T83,S47,0.44492913807397194
T83,S48,0.41003855309907483
T83,S49,0.42931074914329753
T83,S50,0.41687732058230154
T83,S51,0.4083168151757992
T83,S52,0.4263084780582565
T83,S53,0.39612436323709277
T83,S54,0.4247261029946007
T83,S55,0.40929447658310525
T83,S56,0.4153945215019483
T83,S57,0.40486674097841063
T83,S58,0.4182752143216184
T83,S59,0.3978812700912383
T83,S60,0.4298386032021393
T83,S61,0.4161480475247845
T83,S62,0.43562451261900237
T83,S63,0.4217084544160367
T83,S64,0.40392065376568853
T84,S1,0.48091309515463965
T84,S2,0.48967064163337437
T84,S3,0.47979404656407343
T84,S4,0.44239918033666437
T84,S5,0.44730125491775485
T84,S6,0.4391158499738882
T84,S7,0.4624244428612765
T84,S8,0.43697356577336677
T84,S9,0.46327958465784813
T84,S10,0.4624496159664665
T84,S11,0.44839106535673867
T84,S12,0.4583168459364516
T84,S13,0.43744510014060867
T84,S14,0.42808588412126036
T84,S15,0.4341135768705707
T84,S16,0.45295098353127905
T84,S17,0.4328285809310083
T84,S18,0.4706517674086338
T84,S19,0.4485600217405902
T84,S20,0.440786822237261
T84,S21,0.44195004206042326
T84,S22,0.4599347114686304
T84,S23,0.45301066003396695
T84,S24,0.43333755986347705
T84,S25,0.4546731323800582
T84,S26,0.4930403567664915
T84,S27,0.42836389341138703
T84,S28,0.45522397617949534
T84,S29,0.4693396503602062
T84,S30,0.44970254292223155
T84,S31,0.4584997236137026
T84,S32,0.42549736283224976
T84,S33,0.42463500711994284
T84,S34,0.4368471378108303
T84,S35,0.4229061391267645
T84,S36,0.47651611081112816
T84,S37,0.42085515862291345
T84,S38,0.4446127728415161
T84,S39,0.4211512674865667
T84,S40,0.4667392006758702
